Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93742562-93743480;Neurod2_+_(303g)
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93627786-93628578;Neurod2_+_(303g)
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93721214-93723106;Neurod2_+_(303g)
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93676115-93676990;Neurod2_+_(303g)
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93647094-93648040;Neurod2_+_(303g)
Gene;Dop1b;-0.7341045;0.9404222;0.085211664;0.43161198;0.9108746;chr16:93792754-93793684;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73799435-73800439;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73974641-73975579;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73996802-73997733;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73938150-73939130;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:74045746-74046726;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73931724-73932575;Neurod2_+_(303g)
Gene;Mapk4;-1.7982392;0.49417135;-1.3153046;-0.32469234;0.99125487;chr18:73871990-73872944;Neurod2_+_(303g)
Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;1.257103;chr5:144183977-144184874;Neurod2_+_(303g)
Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;1.257103;chr5:144189773-144190712;Neurod2_+_(303g)
Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;1.257103;chr5:144204254-144205110;Neurod2_+_(303g)
Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;1.257103;chr5:144162863-144163760;Neurod2_+_(303g)
Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;1.257103;chr5:144260335-144260993;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140021463-140022411;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:139777030-139777844;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:139889090-139889988;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140034115-140034978;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140007857-140008797;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140040800-140041680;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:139821642-139822618;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140047968-140048863;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140038414-140039240;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140093154-140094097;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:140095035-140095945;Neurod2_+_(303g)
Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;2.8133714;chr5:139948229-139949207;Neurod2_+_(303g)
Gene;Dyrk2;-0.2835176;0.10143804;-0.45810086;0.19650109;0.5847348;chr10:118746816-118747755;Neurod2_+_(303g)
Gene;Dyrk2;-0.2835176;0.10143804;-0.45810086;0.19650109;0.5847348;chr10:118761075-118762016;Neurod2_+_(303g)
Gene;Dyrk2;-0.2835176;0.10143804;-0.45810086;0.19650109;0.5847348;chr10:118923493-118924403;Neurod2_+_(303g)
Gene;Smarcd2;-0.98964834;1.0275735;-0.38118762;0.4592964;1.2749065;chr11:106332330-106333363;Neurod2_+_(303g)
Gene;Smarcd2;-0.98964834;1.0275735;-0.38118762;0.4592964;1.2749065;chr11:106170526-106171449;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153274604-153275536;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153470661-153471627;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153409435-153410508;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153575272-153576205;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153556010-153556884;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153453931-153454824;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153335807-153336690;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153521945-153522742;Neurod2_+_(303g)
Gene;Nol4l;0.6381951;0.38710037;-0.37104973;0.3945958;0.55068535;chr2:153544657-153545570;Neurod2_+_(303g)
Gene;Dll3;-2.1446106;1.3185714;0.96117276;1.1766237;1.616084;chr7:28288522-28289431;Neurod2_+_(303g)
Gene;Dll3;-2.1446106;1.3185714;0.96117276;1.1766237;1.616084;chr7:28309459-28310359;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45686635-45687607;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45665211-45666175;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45759132-45760049;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45755448-45756315;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45850380-45851236;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45950597-45951552;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45660882-45661728;Neurod2_+_(303g)
Gene;Cyth2;-0.6538777;0.3622256;0.0051983315;0.40290326;0.68803245;chr7:45667398-45668282;Neurod2_+_(303g)
Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;1.0443714;chr5:93136758-93137707;Neurod2_+_(303g)
Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;1.0443714;chr5:93235626-93236555;Neurod2_+_(303g)
Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;1.0443714;chr5:93263737-93264686;Neurod2_+_(303g)
Gene;Mmel1;-2.1977675;0.40366238;-0.34667993;0.9418022;2.1920533;chr4:154886720-154887683;Neurod2_+_(303g)
Gene;Mmel1;-2.1977675;0.40366238;-0.34667993;0.9418022;2.1920533;chr4:155006132-155007055;Neurod2_+_(303g)
Gene;Mmel1;-2.1977675;0.40366238;-0.34667993;0.9418022;2.1920533;chr4:154953515-154954285;Neurod2_+_(303g)
Gene;Mmel1;-2.1977675;0.40366238;-0.34667993;0.9418022;2.1920533;chr4:155007519-155008172;Neurod2_+_(303g)
Gene;Mmel1;-2.1977675;0.40366238;-0.34667993;0.9418022;2.1920533;chr4:154879137-154879794;Neurod2_+_(303g)
Gene;Synpr;-1.3091011;-0.26434317;-1.1084986;-0.12394327;1.3361363;chr14:13282860-13283583;Neurod2_+_(303g)
Gene;Synpr;-1.3091011;-0.26434317;-1.1084986;-0.12394327;1.3361363;chr14:13344016-13344881;Neurod2_+_(303g)
Gene;Synpr;-1.3091011;-0.26434317;-1.1084986;-0.12394327;1.3361363;chr14:13332274-13333180;Neurod2_+_(303g)
Gene;Synpr;-1.3091011;-0.26434317;-1.1084986;-0.12394327;1.3361363;chr14:13192483-13193397;Neurod2_+_(303g)
Gene;Synpr;-1.3091011;-0.26434317;-1.1084986;-0.12394327;1.3361363;chr14:13193734-13194459;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136123331-136124207;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136056835-136057759;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136248316-136249843;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136163776-136164659;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136066220-136067200;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136303139-136304112;Neurod2_+_(303g)
Gene;Orai2;-0.34814957;0.79088587;0.46233577;-0.23646432;0.6720567;chr5:136148730-136149646;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95565044-95566013;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95677748-95678621;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95526978-95527814;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95500675-95501498;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95527882-95528563;Neurod2_+_(303g)
Gene;Ngfr;0.45979983;0.9908357;-1.230088;1.9976287;2.2911084;chr11:95560470-95561370;Neurod2_+_(303g)
Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;1.6660407;chr3:87789828-87790707;Neurod2_+_(303g)
Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;1.6660407;chr3:87819136-87820054;Neurod2_+_(303g)
Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;1.6660407;chr3:87854787-87855660;Neurod2_+_(303g)
Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;1.6660407;chr3:87798279-87799211;Neurod2_+_(303g)
Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;1.6660407;chr3:87659766-87660719;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78749853-78750755;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78736885-78737532;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78697915-78698743;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78834101-78835028;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78762860-78763811;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78655599-78656537;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78643320-78644247;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78676643-78677585;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78615204-78616130;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78770670-78771624;Neurod2_+_(303g)
Gene;Mfng;-1.8717091;1.3423994;-1.0262595;0.4024086;2.0040755;chr15:78649963-78650858;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137771028-137771929;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137627459-137628403;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137732965-137733895;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137692271-137693158;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137785022-137785922;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137781730-137782657;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137933086-137933949;Neurod2_+_(303g)
Gene;Alpl;-3.2011018;1.7946033;-0.20997772;0.5364198;2.3152938;chr4:137783377-137784302;Neurod2_+_(303g)
Gene;Tmod3;-0.5163555;0.46705773;0.19461739;0.42822376;0.6270883;chr9:75538122-75538757;Neurod2_+_(303g)
Gene;Tmod3;-0.5163555;0.46705773;0.19461739;0.42822376;0.6270883;chr9:75517222-75518012;Neurod2_+_(303g)
Gene;Tmod3;-0.5163555;0.46705773;0.19461739;0.42822376;0.6270883;chr9:75417349-75418117;Neurod2_+_(303g)
Gene;Tmod3;-0.5163555;0.46705773;0.19461739;0.42822376;0.6270883;chr9:75468124-75469040;Neurod2_+_(303g)
Gene;Tmod3;-0.5163555;0.46705773;0.19461739;0.42822376;0.6270883;chr9:75479056-75479963;Neurod2_+_(303g)
Gene;Dyrk1b;-0.035129163;0.73883903;-0.11992259;0.6744009;0.5172757;chr7:28288522-28289431;Neurod2_+_(303g)
Gene;Dyrk1b;-0.035129163;0.73883903;-0.11992259;0.6744009;0.5172757;chr7:28309459-28310359;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45699399-45700306;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45833316-45834162;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45738638-45739561;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45800035-45800545;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45848496-45849427;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45822880-45823617;Neurod2_+_(303g)
Gene;Igfbpl1;-1.950032;1.4424739;0.38773823;0.8740713;1.9322646;chr4:45755814-45756372;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:124165586-124166388;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:123989613-123990564;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:124174880-124175813;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:124004548-124005477;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:124043277-124044199;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:124078746-124079686;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:123949272-123950229;Neurod2_+_(303g)
Gene;Vps37b;-1.8035378;0.36493188;0.08818331;-0.13812283;0.7651102;chr5:123895261-123896083;Neurod2_+_(303g)
Gene;Map1a;-0.41711035;0.5014662;0.026115092;0.27435204;0.9530061;chr2:121310577-121311494;Neurod2_+_(303g)
Gene;Map1a;-0.41711035;0.5014662;0.026115092;0.27435204;0.9530061;chr2:121403097-121403977;Neurod2_+_(303g)
Gene;1110012L19Rik;-0.72014457;0.31902128;0.023620635;0.9644449;1.1686902;chrX:70336294-70337035;Neurod2_+_(303g)
Gene;1110012L19Rik;-0.72014457;0.31902128;0.023620635;0.9644449;1.1686902;chrX:70345902-70346817;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70422238-70423190;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70201817-70202768;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70134464-70135451;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70266166-70267092;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70242178-70243065;Neurod2_+_(303g)
Gene;Trim9;-0.56190944;1.6107297;0.2737654;-0.12844451;1.4201522;chr12:70362747-70363686;Neurod2_+_(303g)
Gene;Stox1;-0.92236376;0.9286041;-0.015821462;0.72458404;1.3146349;chr10:62862195-62863108;Neurod2_+_(303g)
Gene;Stox1;-0.92236376;0.9286041;-0.015821462;0.72458404;1.3146349;chr10:62739700-62740627;Neurod2_+_(303g)
Gene;Stox1;-0.92236376;0.9286041;-0.015821462;0.72458404;1.3146349;chr10:62677039-62677968;Neurod2_+_(303g)
Gene;Tgm7;-3.6025212;2.3713067;-1.1868914;0.9164823;2.1882534;chr2:121105662-121106526;Neurod2_+_(303g)
Gene;Tgm7;-3.6025212;2.3713067;-1.1868914;0.9164823;2.1882534;chr2:121091903-121092735;Neurod2_+_(303g)
Gene;Tgm7;-3.6025212;2.3713067;-1.1868914;0.9164823;2.1882534;chr2:121036508-121037445;Neurod2_+_(303g)
Gene;Tgm7;-3.6025212;2.3713067;-1.1868914;0.9164823;2.1882534;chr2:121085269-121086214;Neurod2_+_(303g)
Gene;Tgm7;-3.6025212;2.3713067;-1.1868914;0.9164823;2.1882534;chr2:121128794-121129719;Neurod2_+_(303g)
Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;0.6082023;chr17:88388135-88389030;Neurod2_+_(303g)
Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;0.6082023;chr17:88360909-88361754;Neurod2_+_(303g)
Gene;Foxn2;0.10130111;0.5981949;-0.5414834;-0.25730637;0.6082023;chr17:88524400-88525340;Neurod2_+_(303g)
Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;0.7048256;chr16:11272540-11273392;Neurod2_+_(303g)
Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;0.7048256;chr16:11262994-11263921;Neurod2_+_(303g)
Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;0.7048256;chr16:11132547-11133302;Neurod2_+_(303g)
Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;0.7048256;chr16:11198210-11199111;Neurod2_+_(303g)
